review_id,order_id,user_id,merchant_id,driver_id,merchant_rating,driver_rating,comment,created_at
9708c9dc-36db-4a5c-a2d7-d4ff4664cc19,3fcd27ce-b549-4f7e-89a5-350e810083ba,6dc9a7da-e1f7-463b-a5d7-387b96cb9118,67882a54-ccc3-4a59-9225-57743d639036,0765d1db-d6a6-44e9-90f3-6b05cfe87aa9,5,4,Suka banget,2024-03-23 22:59:30
68b92524-1553-4ad1-ab63-9108543bcc13,4e20a186-a9ae-4cc0-b24c-b96e4453af29,98866a27-234d-4f9c-9440-49db5c476033,ea676d7a-7bba-4ac2-a2b0-ec90f13a6b48,11748627-eeb6-418a-87bc-50455377a40f,4,4,Mantap jiwa,2024-03-18 22:13:05
eff341b8-7899-4644-9249-ea3e8fccd81b,06fae606-e3d4-4019-b49b-a3e43786e35e,d1f76ab6-ae38-42b5-8b9c-2d43f0b9e36f,77c5e02c-3413-46c5-8084-989f867c762b,c80c9304-4995-4369-96a1-4d99faf4c6e1,3,3,Enak banget!,2023-06-13 17:45:45
61db2bdd-9eb8-45ec-995d-4ac1390d8b1e,e890c30c-7b5d-465e-a45f-c83be532485a,f40e07bb-fb1b-434d-8c68-0c5a30c9b689,64f85be5-64c0-44a4-8a45-d0de331b8c6b,122e77c1-2d13-4369-ac0d-25400304eb4e,4,4,,2024-07-18 03:44:27
f2e8200f-55f5-43f4-a642-584af7dc423b,c76237d2-f15c-4a60-a925-301c49e846ea,e36bb2b5-12f7-4146-9d1a-0d4ba98e297c,c012f0cf-5c5f-49cc-952c-3db0c71ffdfa,bd18379c-af59-4749-b93b-d30a50673e49,3,3,Enak banget!,2024-07-01 03:55:00
b3aef39a-1023-4226-8d2c-af9d0e3a10d1,a0a310d0-3650-4ea4-80ad-83c65f1cb56e,86c6e0e1-ae25-4906-9681-4617fa1b9841,2031d4ac-9be0-472c-93fd-64ee0f74822c,e0ddc1fa-2fdc-44f6-b4da-95ca54cefe7c,5,5,Enak banget!,2024-05-11 14:42:34
af672ac8-e9bb-45d9-91bf-1e78ccea5928,62715137-5ed3-4243-acfe-403c7a74260d,d3744fba-bfd0-468f-87ae-87ddb26060e4,68348a3c-f369-425e-8646-aee3b123853a,1a7ba1d9-0289-47aa-99f5-638fd7d9414e,4,4,Suka banget,2023-03-17 17:08:27
0e7f9648-1a3f-4fcd-b687-a4358593e577,6dee2ee0-00a5-499d-8546-2bec9eda40b9,029f5989-de36-4d70-b203-0ee124b3a5ac,3b403d55-9563-4e05-b921-c9804dd458d1,ba8f80af-c7e1-4a26-8df9-1f95cc2df8c9,3,5,Recommended!,2024-09-29 12:57:33
d12dae94-66b3-4e72-9fda-f91f3a584844,8a56ccd2-5aa9-4bef-8b24-2a1b26e698e6,c679c7aa-73fd-4598-a811-e5f506fa49ed,1821c59c-a162-44df-bdc7-4b53c526271a,47052b3c-c875-4d3d-9734-bcd60ad69ba5,5,4,Enak banget!,2023-12-09 14:18:07
1db6b071-bbbb-47dc-83ac-1bd9a8c4ab10,e9d8f643-dd0c-4211-ac03-dc79b5d750cf,1429c90b-3c8d-4563-8548-0e8824597a97,644141de-435a-4846-b6d7-f3e19e299b6f,bdc9b9f7-f065-4be5-bc0a-a41ecae469ea,4,5,Lumayan,2023-01-25 00:59:17
58c04a8c-3cba-4084-9a3c-955e992853fe,c416e170-94c9-4e2c-9797-eaacc0eb354c,e90073de-5075-4d02-b6f8-611326d32162,3fc7bbcd-695d-4931-9f79-23a7351c1dae,2485091a-d299-4daa-ae69-6e8c50688971,5,3,Mantap jiwa,2023-01-09 20:09:01
bf90ff2e-7ad0-4f4b-9bcd-b9b3adde7456,570edfcf-bd84-4fc5-91b5-8d8ccab3c4d3,faba278b-ab6e-4b9b-9fd1-5bd77a5f947c,782194c5-50ed-4a91-81ff-153dedc1fcff,c45f548f-3e8e-4f9c-abed-651d992ecfc9,4,3,Enak banget!,2023-12-09 02:55:29
9b176073-e512-4d0e-9edf-0faaf64e2a6a,a213e0e8-6794-4235-bc39-bbfb0aff8ef7,a46d4b17-985f-48f6-975b-3ab4ff7a5fd5,9c49c5d4-5b52-4ab9-95f8-3ab0104f6e9d,1a1f2980-8082-4cf1-9222-05817f8ce0bc,4,3,Lumayan,2023-09-21 21:17:54
ebb990cb-a561-470b-b1fa-5b7fc28b03ec,85b4cafa-16f2-4cf4-9a30-263504bcb468,1c4c1b9d-1b39-412c-921d-5b08f8ab4335,65d6e05a-f87b-49c0-a65e-e018f2679948,d2607d5d-238d-4ddf-94c8-6a6d43d6a6af,4,3,Enak banget!,2023-02-27 01:33:18
11dc4155-da53-4435-8a07-077b4579be19,89b3a57e-7932-441f-bf07-f7b18d29cb1d,8c602743-3656-47fb-8069-3adec873c64b,1aa70624-5856-43b1-a4cd-f5e3a47e1105,8d307095-b88a-449e-92a0-0fcdb7f1e1b8,3,3,Cepat sampai,2023-10-22 02:36:47
c4f277e5-4f6d-4d12-b002-858c6fdc98ad,f394e32b-6a06-406a-b835-e79ab7c57b01,1576470a-353a-436e-a8d3-4854a0b13cd5,a5b8ab1a-21c2-4adc-8078-750d5ea3e739,487d0e30-26a0-4018-8324-ef9e984767f2,3,3,Enak banget!,2024-03-06 20:11:10
78145bbd-89af-4da5-b732-6aa268f47875,c7a4d8a0-b8f6-4f53-9382-4b2dcf132e93,525bb6ef-99da-497b-baa4-0b032f672480,02de069e-f117-4944-9d2d-f4845ea9b61a,d339a6a6-cf76-48d4-bd13-e77dbaef14a5,4,5,,2023-08-27 05:35:03
7f79c8aa-7bed-4f95-be57-8e4562b69e77,f05e572f-0096-4fb3-9305-fa3be5a2ad8b,9c2964be-4f15-460a-b15f-d3374383e3b4,a0900a63-17e5-4145-afc2-781ffbd2ab7c,b817141d-3430-44a6-a478-f72a5b9a0ef1,3,5,,2024-05-03 12:26:47
f43cbb90-a5c4-4a85-9682-d148132d2d57,9ef68964-c7f4-4889-9ed2-b3988bbbd0ff,7105e0f4-4d75-45cd-a5d1-b64285b2cc7a,87eec647-5864-492e-9e23-dd0356c158a6,0cc04263-6f02-4480-8311-d5947e50b6e8,5,5,Lumayan,2024-09-01 21:33:53
4db35b6e-5dc0-40a0-8e19-764795c05190,13834ff7-a751-4916-95e2-4e9b9d66da58,3f71c7d9-7a8b-468e-b33f-8f537b13fba2,3b403d55-9563-4e05-b921-c9804dd458d1,9c44771a-662c-464d-8ee3-6c36831d52c6,5,3,Suka banget,2024-09-07 02:05:30
f76c69db-ee2a-46e0-829b-425398b5c5e4,2add9e76-9fe2-436e-a3dd-08699daaea49,d5373773-2f02-4232-8689-0b5161e0ee49,ea74b271-9671-4939-95f8-14a10275ebd6,f7b378c3-a72a-4591-91da-50fefe58c6f7,3,3,Mantap jiwa,2024-02-27 11:45:22
be6e178e-eada-43dd-ba77-d45b84510ac3,1578b208-1f93-40dc-9f04-afe340f6b409,cfb28be4-01dd-436e-9537-30be7fe756d8,d93f59c0-6ff2-4191-8e8a-4640193f13a2,0ed4c642-177f-4d40-afe7-cdc7d4c80eb6,5,3,Cepat sampai,2023-02-14 20:00:04
89c0cb88-0660-49e0-a485-51acb1e4bc4b,b301ba10-742c-48af-a804-51dffac5c09f,e36761b9-c096-47a3-9409-9dd8f38047fc,ba508ee8-44db-4799-a50d-78cc9b48fc28,03be83d4-1892-40a0-8bba-e8fd906163f8,3,5,Enak banget!,2023-08-28 05:10:28
86994ae2-1672-4d8d-8ed4-18fb6ca698cb,2956230e-c849-46f1-bbd6-5a5635af919d,c16be3c1-348f-41e9-94ff-bb48615953a4,b19de131-3b74-4a11-b7b6-4704ddfe650b,e67a0d12-9fa7-4cfd-bf2d-303586be7f1b,5,3,Mantap jiwa,2024-06-29 23:33:25
acaa9b07-572f-4c2b-a2e2-e1f73bab92fe,0c521d34-d6fd-49f1-94a6-06350207ff0b,284e9e6c-80bc-4189-a8f9-5073cd97a887,b2d13fdf-366d-4235-9610-decbd68f439b,b4e74316-a457-48d1-b97d-96d37dd6f4b7,5,3,Mantap jiwa,2024-02-22 02:25:16
3ab82691-d55e-46d7-94e2-5de223daefd8,c2ca0ef9-394d-472b-9873-a5cf2834b776,378cb4a8-2f3b-41d1-ab65-e69d9efe2983,421c05ba-1173-4423-8afb-671c9e70c57f,a5deffac-eb08-4e01-ad9b-6d4976f4e957,4,5,Mantap jiwa,2024-04-10 06:25:46
f352e8d9-b678-41dc-9a71-e70108fdddc6,818b7aee-b969-401a-bc27-27813a3a6d38,80947f58-c9a7-466f-8652-b199260a9d81,326111da-b6fe-4734-900a-f8e7529da5b7,fc17ac60-8811-429a-a6bb-bf91e749bdb7,5,3,Recommended!,2023-10-24 09:20:28
c7ac84b4-1bbb-4325-9db9-f297a206f454,396bf705-2df5-47f0-8e95-b4c7ac03f480,433a1690-0fc6-423c-8269-6af140788957,3ee799db-9d94-4ce0-b6ae-f48aec4bc1c4,47502ad7-8465-4572-bdc2-5f124d921fae,3,4,Enak banget!,2023-10-27 22:54:42
534c2a61-e537-48e7-b414-b1d394f881fc,3026bcea-8501-4346-b282-9893a08f96f8,147f9bbc-5cb0-408d-840a-29c7d54d5d45,9ce90ae6-6c26-4bac-a188-10ed95e9e0db,2b60b73c-7b0a-4cc7-8094-6a8b0f82c974,4,3,Suka banget,2023-03-06 15:23:33
3b6d885c-0354-421d-9cfa-5f6edd8cbb25,c357067a-d0e3-4ab9-a141-6dc943dab547,70f6da30-3bee-495b-b90d-c9cc34699ac9,65d6e05a-f87b-49c0-a65e-e018f2679948,8a5a1df7-7ee1-4b40-94d4-b3f4e5a4185f,5,3,Cepat sampai,2023-08-17 23:03:21
81514db4-60cb-4741-9cc0-6c81e2520835,09b83445-4e15-496a-bfc6-0a2680452d90,3d034827-892e-4713-af99-e39880554aee,5fff8477-a360-4c1b-bc11-4d2892590ebc,7d157b85-4100-48d4-92c5-ab342c43fa50,4,3,Mantap jiwa,2024-10-11 17:23:31
7578e2de-9908-4260-a4a7-497f57d89e92,67b0c7ab-47fb-4733-82b4-752900080dd1,35555823-2556-419f-809f-4a4fa3634a66,8d7ddc6e-3e79-4ccd-bdd0-5df126c854e0,fe6a0db3-108d-4dc1-a3a2-c5a9467d2bf5,4,5,Mantap jiwa,2024-05-04 02:51:19
d1b57409-8e97-461c-81cd-4f3c8dec2825,58f4856a-e140-441f-98a4-df48d79d0305,e1c3a186-14af-4e0a-80ff-58c07fd79a2c,2bf15452-bf04-48b3-a11c-eb0ebc051db3,82f0bd33-8344-447c-ac19-c4c490c3b53d,3,4,Recommended!,2024-01-27 09:33:23
2b0c912c-ca43-4bf3-994f-2dc4d85f3def,eaf42ebc-c5b5-4f68-93d4-bca258e280d3,9df2a93f-9f77-45b1-b44b-0d2f50fdfb8a,9e526d85-58fa-4483-9fe1-6e62a1a5dcd2,4a7ffca2-48aa-4d04-a11f-89c0803dc947,3,4,,2023-11-20 02:23:35
6b912ccb-4fdd-4c51-ae9b-eb9ce8ea05f3,7a2b0428-7ef2-4626-a62d-c6d5a8715daf,4059f605-3fd5-46bd-b902-3cb819c83dde,90ccac18-2ca4-453b-a383-106775e7cf7b,d1fa3fa6-f9ac-4a1c-a2cb-e704987a3374,5,4,Mantap jiwa,2023-10-10 17:00:56
12c2629d-f2dc-4ca3-a122-750b820386b0,51401e6d-e66e-4518-98d1-ba36741938ae,6f8080d0-9b08-4f65-8d7f-88e61d51f191,79215dc0-fbf4-4d43-a582-df087fb2fa40,c3ab5722-7b66-4a28-950d-678fc6c75c16,3,3,Lumayan,2023-05-10 05:25:15
efeda49c-399d-41da-a23e-11f4df901da7,d97c67c3-a308-4d9d-a8f1-73df93475c9d,eede6730-df4c-4c81-8811-e2ef05d199e3,94a9d287-097f-4070-a90a-ff2ad7dde6e9,8263f6df-dd07-43b0-86c0-19a4b6e8f404,3,5,,2023-01-25 04:07:06
b6423ca8-8adc-4123-8d1b-1789a8245a71,8d1ab243-3754-43ca-85e4-94a3912f0ac9,11111c68-3974-462e-acd6-c231ed2de83e,a137258d-4f5d-46db-aef8-50552ce86e70,460f9738-fbf8-4ec2-ab9c-f91fc562c317,3,3,Mantap jiwa,2023-07-31 12:39:48
1623a764-5d6d-410c-89ca-bcb3d2e1d220,3df62660-7d2c-4549-b700-ca8707f6dcd7,44b15bcd-207a-4656-b775-fde929d4c07f,22aedc56-f82c-40ec-bbb9-1cfcd9ceaab0,089cccae-df3c-4a52-af2b-b863d2287265,5,4,Lumayan,2023-07-04 05:24:24
a5a613b3-c62c-4528-8cd4-16a2027d517f,148fc1cf-0ed3-4b83-8c13-1e616dce7260,bb67f706-e556-47b0-b7bc-f71440069a49,c5135e90-72f7-490d-af78-3d45f217fd34,da8b45ba-88fa-4f70-b926-b9b5a639170c,4,4,Recommended!,2024-06-20 23:13:03
4f35101c-f17d-469f-b6bd-0e50dd6f4bcc,a2b94501-419f-4b59-b446-94c85b3459ff,b2a963f0-f68b-4b6b-b7ed-81a642392730,33d01c29-61e3-408f-aa1f-bd04966c969f,964dc0d9-27af-44b1-8c76-9c05577a4846,3,5,Cepat sampai,2024-01-26 15:26:39
c474a4fd-8285-41cd-9268-eb8abad2137a,8a8235e5-dd68-4045-a640-8bdb4c789c10,68cc63fc-470e-44a5-9ce7-8768cdd7ce1d,1fd3207d-74e5-4a1f-9084-9211873dc11b,e25c9fd0-632c-4c71-9be1-0fbfc03aa7c5,3,3,Lumayan,2024-07-17 23:12:09
b838efb3-f2f2-41fb-b572-131a477e3eb7,d7a7373c-4a6a-4830-b354-8467120aabfa,9219e2f4-03bb-4bc7-b49e-b45a003a9ef2,ee0276a9-c3a2-4c27-ae99-a870a57cfb4f,e3362f11-0e7d-4729-8410-80b8126b6f1d,5,3,Enak banget!,2024-11-04 12:40:03
58e47b3e-60de-47f7-bfbd-2af6551e6c23,6682a19a-2ffe-4c25-ac6f-32066afb8ed4,df695cf4-6eb0-4454-a8bb-ca37365b215e,ec64fe5d-cc97-4708-a5ef-0de064b3a56a,aee08a28-ac3b-4a33-ba3e-e3a7895da5e8,3,4,Cepat sampai,2023-03-20 19:01:34
49f2c549-ea25-42da-9203-e3c4720dca95,b64dc257-2229-46ba-8572-5a1167dcc1dd,e330d606-21d9-48b1-96d3-1e555b0af321,87eec647-5864-492e-9e23-dd0356c158a6,8b0235a3-f812-494d-9b3c-18c380771c9e,4,4,Suka banget,2024-02-13 04:36:15
e73cf9a6-a315-4c1e-818a-d0217c4836cc,42ffe76c-6509-4cef-bfd1-b1f9e53a7a59,fcbaaff1-604d-47aa-a100-63332c26528f,88de37f1-1716-4555-a33f-3d53fae39d74,d1d940f3-abcd-4e0c-a990-1fa8f257e776,4,4,Mantap jiwa,2023-10-29 13:19:46
d0e2f145-c856-42b6-a4a5-f6119914597a,b1eceea6-0846-4440-b482-eafea3ae734b,c414b2fa-86d2-4706-a018-cb3ee62073cd,609b5260-9c4b-414e-a9e2-7e74e6227e2a,b074f549-334f-4ff6-9c73-866064797a5b,5,4,Recommended!,2023-04-16 22:36:06
cc96300c-3308-411e-9f4c-c70bfcc2eecb,51591a7d-3992-41b0-bfa8-094da6df4de5,15d8dcbb-8f25-4a16-8594-4097a0f7fbdc,a8299088-b5bc-4179-94fd-ccbaff5cae7d,4dfe4b10-e3a5-4376-ad2f-a5a2feeca584,3,4,Lumayan,2024-10-08 22:29:10
5fbe81f4-6ff7-48f6-8867-2543991b804f,b3fb9a0d-77c5-4188-985a-53ed413c3ad8,b9718dfa-f339-4338-82b3-ed648fc93acb,51d95ea3-f02b-47d0-a45b-e685f2f9fac1,8ad0f832-6886-49b2-a1f4-599f983cb2ae,5,3,,2023-06-22 14:28:07
ff29ff21-5039-4a0b-8023-69c5e38127a9,60b5ae2a-c072-4623-8806-9108d2e704b7,46fa2e54-4903-48ef-a424-758e1168ebbd,1e4d86a5-4e4a-44ac-acd4-7bcd8179deef,f566988e-f370-48e7-a154-bd12f1a0cd21,4,5,Suka banget,2023-11-20 00:27:09
de6eb254-08dd-44ac-9848-405aa5c572ea,16e4da73-1106-4791-8b89-ac93384d87ac,7fd5f370-9b03-4c65-9139-660a8275dada,81f9eca2-29ec-4dbb-8e69-236fa2254024,ebaea194-1ce0-49a3-8af8-f0d22f88e565,4,3,Lumayan,2023-12-24 11:48:12
eb8f02ba-cfb7-4783-af05-7f65da5c6d14,6cb1c1e7-97a1-4279-875c-364f2f51124f,73055119-6385-4591-954c-c1e66561740c,a8299088-b5bc-4179-94fd-ccbaff5cae7d,a1d56518-e903-4223-baf8-45c60be04077,4,5,Lumayan,2024-07-31 09:28:35
82a0e06d-e268-4b51-9366-4261c3490551,12dfb304-1155-4477-9964-9a3b3a78a2a7,c28f8234-0f67-4d90-bb07-b2ed20e29eef,7d6ab11b-a3f7-4ec2-95a0-fee27f0ad8cb,74a8b958-60db-409b-80dd-6afb45c6ba5f,4,4,Suka banget,2024-04-20 21:01:18
7bc36abb-f899-46e8-b567-1d8b3a3e3d45,d277a02f-5456-4cff-8578-e5cd34453868,788cb7d5-89a7-47f4-aaee-b0170184d4bf,bad43a26-6704-4806-b6d7-a69dbcce77ce,db400760-fcfd-4858-a7b6-34ea43013c45,5,5,Suka banget,2024-03-23 07:06:22
04c69e94-fa09-44e7-9ccc-51c7cc8d1b75,ae40335a-1d7a-419e-89f6-f504d1d33b63,20ee8607-f821-48c5-b48d-adde9097f42c,bad43a26-6704-4806-b6d7-a69dbcce77ce,8a13e65a-b868-46a3-982c-4c5bc10bc276,5,4,Enak banget!,2024-03-20 17:17:16
d4422c26-9797-4f00-9e59-a79854284592,8ec80aa4-7be5-47f8-850d-fead6cf47e9d,e227ee42-f097-4a10-a60f-88350f3b4652,202ca69f-41c6-499a-bbce-fdacad5eebd2,c13f767a-afbf-4e47-802b-bd21409c4f37,3,4,Suka banget,2023-10-19 22:11:28
b40b7359-02c0-4880-8e7f-8713e16a9654,6a44d8d1-9186-4e44-8475-74d48eb29be6,f6c6797d-0843-4763-9c70-4b0e903f6726,9e7dba6e-fa42-4586-91cb-6cf8cfd7a3e8,ff415ef9-aae4-43e3-831b-83d0d540f00f,3,3,Mantap jiwa,2024-12-16 18:52:14
9f761212-b5f3-4306-8f27-9866a42d3746,e32fcecb-10df-4ad0-b80f-83ebbd98ed7c,c94685f8-b961-48bd-8862-5dd901bac1b6,faf9bd6e-c624-477f-804e-1b1a51437d2a,8d416acc-c528-4394-a9e8-ff1c40ea8a40,4,4,Recommended!,2023-09-25 04:28:07
0d9f2c3d-811e-4fe2-9beb-29a517eb8001,b2bd1cb8-288c-42ce-920a-b40051376a03,95c551d4-7ec7-43c3-b655-4732967bea41,af2a478c-78bf-441a-a8fd-d4c9a1abf478,305a484c-8da2-4805-9caa-7a6fa14163b7,5,3,,2023-11-03 12:18:38
701bb4de-2ce7-48cf-b0d7-1cb43c47467c,40959d31-3687-4f4d-b3a4-9a834c9ae0ba,c82d5c67-99ad-4908-abf4-5809bdfc9523,daf8bf1d-9ca6-4cb5-b90c-4d2783fa93cf,79974cda-1ef4-4ff4-aba5-290e2276d92b,3,3,Enak banget!,2023-05-04 16:54:51
133b1a56-4609-4f66-b547-92c429e024d8,f554b4c2-7249-4e15-b087-a23ec6bf1119,7b2ca2ae-0b4f-4ecf-929d-d0b03e5c9184,28d31670-184c-407f-a14a-c00924939d43,128b7ea0-3651-4b4f-9a5a-6726edb84e23,4,4,Enak banget!,2024-04-09 23:29:23
08894bba-39aa-4ba9-9c08-edaabe9fa630,38491d0c-4eb6-4535-8470-b239418166dd,ecc1af99-6722-4785-909f-6294e8a0844b,c9580345-4cf0-4f11-aa75-ecf013ce9fed,f566988e-f370-48e7-a154-bd12f1a0cd21,5,3,Recommended!,2024-05-01 09:54:54
a1ba6903-69b8-496d-95be-e7fa9c87d72a,100338f2-3c68-4ffd-ad19-8d302865f087,8235b1e2-93cb-4a31-a2ed-785aca0a033e,0c1d8541-639e-440d-86c4-3f0cbca2814a,7d07bcbf-e986-4bf1-b6b1-cd2e44e74144,5,4,Recommended!,2024-11-21 10:48:38
c8e3d578-1a91-4970-b1bb-7395112f1679,6efff5f4-1c2a-4fc4-b326-009c63b12d82,b26651dd-3842-415e-b51e-f9b5b7b219d0,6ebb2124-107c-469d-a988-54cc267907ed,9ff4da25-3348-4646-9c38-82c9febc8ba0,3,3,Cepat sampai,2023-03-23 10:28:20
7f63fbb1-0403-429b-a5fa-d505b15e4a61,0ca2386e-93f7-4b4e-8852-41378799eb81,5c96dbd6-7a66-4c6e-b211-53f4fa4a1c71,e8aada13-a324-45eb-abf2-848e5b43497e,016927ac-3e86-4367-a2d0-2def37ce69cd,4,5,Cepat sampai,2024-10-11 00:31:16
ae568292-ceef-4246-9bf4-acfe4c170f81,df6a6ce1-6058-453f-8151-38144a46ccef,ce4b14a8-be23-4ac8-bfdb-076913874246,fde108b6-535a-42e6-adc1-cb91f37e3f92,99353fc2-c629-4ef2-bd46-e787be2fae24,4,3,,2023-05-26 00:26:43
5a76efba-d368-4030-83bd-4b0e5a5d6d1b,f8180515-2a42-4693-9422-15ef3e999047,2fc9a33a-03cd-421f-a279-1bb89b1da786,d3bd662d-a9e0-486c-a339-a2f9fb3035be,0fdcefbd-b90e-4871-b87b-92360f55c9e5,3,3,Lumayan,2024-08-22 04:29:12
391ddf18-540f-44e9-939b-639ff1d7af78,a729ddd9-155f-4875-b90b-2856cc64197d,6b111a76-79da-4f31-b6a8-3a438781d2b6,cfe5aced-8961-48e5-b80a-e8ffce7cd2b1,1816a0ae-ad69-4ea0-bbbf-b3e85910fb7c,3,4,Lumayan,2023-06-01 10:24:42
37aabbd3-dcc0-48be-938d-e89b40f15365,c3e62a48-1f5b-48d5-bcfd-637d95444be1,74f11cdf-de14-473a-890d-6f46e919b98e,e033ca16-2b63-40ee-83d5-ffe9d17bad3f,52df26fd-a906-4ac5-9535-e7442c1c102d,4,5,Suka banget,2024-08-09 18:39:30
bbc87581-15b1-4d0d-a92c-ca74ef00596a,1f92a38e-a451-4e08-adde-d1c0ca8ae899,ce68e4d3-b9c0-47ea-a3b2-5a5cb7d418bb,9ab4cd2f-b1f6-4049-bebd-970f3e0a7755,549e69fe-ffc4-4208-b03c-9ad59f276530,5,5,Suka banget,2023-05-30 16:26:45
aa357ca6-951a-4f4a-8b47-cea383392ec5,6ecf8274-1dd0-449b-97ff-747b8463a905,54a393c8-ca29-47ed-9906-faf68b1857ae,415db670-f122-4467-982a-8b2488c0dd3a,7ef96d37-be1a-4e4c-a7c1-4490c5255431,4,4,Lumayan,2024-04-18 22:30:54
fe50f64b-857d-4049-8aa5-c1c4785f108a,31318e81-b226-407a-b382-4f9da306ba0b,bc620299-3398-4adb-8fe7-ac6ec7bd4f08,52d3700a-9503-4630-a944-caa0d5e8a4ea,2b052077-2712-463b-8a79-50126b9d41b6,3,5,Suka banget,2023-07-10 17:06:37
74cd9466-f32b-40b8-8956-b3b0a3e2cdf8,0282fe15-db2a-4643-949f-fead7970514f,63e92e40-4cdb-40e2-894a-cc7d518bede5,928e3d35-18ba-4609-b2a1-6f5af2d17dc6,2da8b6af-ceda-4519-ae15-15cfe9f1937c,4,3,,2023-08-28 16:20:51
50b5ffe3-cfea-4a4c-93bc-4ae298cc2fde,594b765c-7c5e-41bf-8ae0-9f542111d5b4,a50408d1-d325-43c4-a16f-91e192588a4f,8c51a18e-0470-4be4-8893-8b4580577cad,835e26d7-e443-4871-a415-aa09980f19bb,3,5,Suka banget,2023-05-12 00:12:47
1bcea9ab-87f5-4382-af39-ff76194c8bfa,b54d8613-de2f-458c-86d5-4547d402641f,56cd4a60-5131-4bc4-b70b-cc441d6870b4,377d1c90-9678-4750-b3be-e8b315c108d1,1d4a8105-55aa-4e8a-8675-a950477347d9,5,4,,2023-12-14 21:36:47
767ee99e-c864-400a-ae06-bd9584e30f94,17839b27-a6c5-4c40-92c3-f68b3cc8e50e,03f54905-da16-464e-b0bb-1f2ef27fc232,dcd0c91b-3035-49ed-b9eb-1cc5faf37dd6,6734b89d-2d8d-4463-9aa1-e5eb75d8a31c,4,4,Lumayan,2023-08-05 02:14:12
