review_id,order_id,user_id,merchant_id,driver_id,merchant_rating,driver_rating,comment,created_at
7c21a0c8-1eff-4547-bed1-20b6b3a74be8,df503005-f091-433e-9b7b-cec3c5b32d4e,f30e6e30-37ff-40f1-9e85-a44341b1b25f,0117579e-dd0b-4f17-94a5-4f08143d32b4,91a36fe4-1715-4d7e-b76c-27e6c20df819,4,5,Enak banget!,2024-01-11 21:30:49
f7925f09-3d11-44b9-a385-4da2792d0a6c,a4b774e8-d993-4693-860c-78a276ff6873,756f3a21-4029-45c6-9b5a-7180474acafb,371d47de-61fe-4e0a-b49e-293a2676a278,b99f7911-5ad3-4162-a266-d3afc688482a,3,5,Enak banget!,2023-01-13 19:45:02
c1e79cbc-0db1-4dce-9315-ad77f09780f8,3610aa2c-9b1f-4a19-9966-9a82b43d82c5,535975da-c4d2-467e-9dde-ebffb0f25345,c1f5332a-c93c-4126-8105-280a67ea7ed4,5c1460dd-f287-40fe-9340-423d92072311,3,4,,2023-09-14 13:22:25
3f0f948e-f556-4307-8e1a-4ecfce6c1b0b,e07268d8-9938-4465-afc9-8a85e157301d,1613ae61-93c3-4cd2-9a48-080b3fa5a42e,d60cf060-9b78-4185-81a8-dca88c23b8f8,449dd812-a075-472e-87f4-c9c65d556324,3,3,,2024-02-19 12:57:01
ab6ae5c7-2eaa-47d8-9432-f55dd11f8935,f8114767-032f-4224-960b-0c8898ab40c5,0ecf9d38-d2dc-4b9a-b6ca-dddb5e30b3fa,bdd7f9c4-3369-4900-bb01-1f1c251ab5b3,e474645f-706b-42b8-ba78-caed16546393,4,3,,2024-10-24 22:07:34
58776a8a-f548-4312-9763-ed06e7ffde26,9506a384-0d13-4516-ac7c-c246f4a1a20d,066b08d1-5f03-4228-82e5-2458612ea0b1,e043a11a-4333-4ff9-9c49-315c820a265f,6450b85b-caf7-479c-ac98-bcc6d5293d18,3,4,Suka banget,2024-07-15 19:48:13
9672d55b-b341-48cb-9c25-03e02b85043b,6ea3d0eb-5b61-4e49-9997-2b404acb9abf,ed225a20-49ae-47e9-b52f-0d6f467d27cd,aa52b1cf-03a3-4b1c-a71c-75f27196f4a0,ed89cc10-08ae-422b-8899-141809687c99,4,4,Lumayan,2024-10-02 14:20:34
00321406-6844-4fe6-be29-3b4272d66bed,dd79ef69-94d5-4e16-83cf-5ccf7dbdcb9d,b78d08a8-3337-4ec4-9776-5db0f66dbf11,eefff28f-b93e-4959-8cff-2987e5178492,18de5e54-73e7-4ff6-a6d6-b93c689e41de,4,4,Lumayan,2024-05-03 15:08:14
7a499a5a-7205-4aee-8d49-4215b3881788,3b6d2ee3-a248-4828-a7d8-c78f9ea344c2,38a4383f-5e95-42d6-a499-1faa20bb79ab,1ac76ac9-6ca9-45bb-b7d0-aa951845303f,2c3064ce-f672-44cc-a7f9-e996d2d1140a,4,3,Enak banget!,2024-09-02 00:10:30
565230da-fe3f-4f91-add5-6c31c769200e,c2ce143a-8b4e-429a-9afb-6aaf170232a3,8f776798-b21c-43eb-9f14-40addbfa79e5,b632d500-4e96-420f-9c12-09c5fb51c507,a87eb7f4-2867-47f8-8f8f-10130c97773b,4,3,Recommended!,2023-07-26 13:35:14
0b206390-43ea-41a0-b8e4-b4572893add6,e1620f4b-e52e-4f50-ae8a-9758f0ae206e,f0c476a8-0af1-4cc2-afb8-028e0ea20c86,485c2ee6-6324-45bd-9d5e-383d4c109bd3,a7aa4bf8-ab44-40e4-b772-eae7a27ee86b,5,5,Mantap jiwa,2024-07-26 12:53:53
551f22e1-f175-44cd-864e-7ea12bd6c99d,f71d408c-95dc-4052-8de6-eaaa991de3b4,3deac10e-8ba8-4dc5-bf5c-417b6c833731,bf95cc39-d2a0-4b93-9cbc-5eca89736a3e,3e08a83b-1677-4ba3-b479-a6e9db50396b,3,4,Cepat sampai,2024-10-12 09:53:58
d84c17eb-c1c7-4bef-b4f7-eed748788cea,4d742a1f-e08f-4f4d-ab83-51846a9e6e82,09d5e22d-0b97-4802-91d5-849299ad9a57,cdf1d590-0002-4429-995d-6da7f728cc85,214d4c18-e2fa-489a-976f-2c89300e3b2a,3,3,Mantap jiwa,2024-06-29 12:40:27
e77ef212-5148-4c18-8a8a-d254e008f0ac,b0c12107-79c8-4e96-a5c1-c88eb0378ebe,73d454fd-af42-4bf4-a67e-db38eedaf4f6,6058cf43-6b5e-48d1-9b3c-e9c125e413f5,a801fec6-fc50-414c-8b6e-082a367124d2,4,4,Lumayan,2024-09-18 20:24:14
edfb1519-cdac-4736-a709-de9cadbe9d1b,67644fd8-f70a-4b60-852d-726fb49f9cb7,d49df95e-8e5b-40c2-a6f8-ea0d1cdae26a,b303fab3-081c-4c4c-830e-8078d50e7975,0152d1b1-9d32-428c-a201-84aab8a86107,5,4,Suka banget,2023-04-13 22:47:46
d3d0a142-bfd3-4b6b-b528-0187c8d97f5e,d2caedb1-a06d-4e44-8bea-b8cdd76563da,30f6bcee-63d2-463f-a64f-cc3a73cb618f,bdd7f9c4-3369-4900-bb01-1f1c251ab5b3,6c79b1a8-73e4-4aed-ab9e-3c8571662f06,3,3,Suka banget,2023-02-10 19:36:42
489b2917-101e-41fb-bf18-ecf8e80431dc,de8e4bbd-4c5b-4f16-a3c2-57cd6ad50960,bd958748-73d7-4474-b9b0-0817fde214e6,34245654-be6b-49ac-ab71-48b65b3a4de8,b8e9bfb4-08b8-4c84-9b4e-f38cbd2489a0,5,4,Mantap jiwa,2023-03-04 20:06:30
1d1598e9-0ba7-42bf-891d-9cc879bbb034,acedcc2e-36bf-42cc-83d7-9165a44a74ce,212540bc-ae90-47d4-8059-8472779d2061,34bb5229-c388-4709-b319-4f93901fb828,7f301443-f8a2-48c5-b961-dfc7682ea448,3,4,Mantap jiwa,2024-07-10 21:30:48
fa74c558-e23a-4a8a-98a9-1ddc75c4777d,0d14acef-29dc-4cab-ac08-850b929a9118,0852724c-da6e-442e-9d9f-2a584d618c38,facb37ad-060d-4303-bb7a-fe0145271b57,c54eefe6-0465-4078-9775-8f42e569f17e,5,5,Mantap jiwa,2024-09-02 22:46:24
4f4a4025-a3e5-43a4-b5b3-10159b0d51c4,b82e81db-29e2-4fce-a262-87a8e88726ba,e79cf131-828e-43f0-b2f8-de63f3d5fa5c,849ff9c4-ece6-4740-a6d8-6c69f4dce584,1fe47eb0-a8c5-413a-953a-23551fedb4ed,5,5,Lumayan,2023-10-22 00:08:33
4052af44-204d-47d1-ac44-f2b4271bb045,efacd5c3-dff9-4050-b6b8-8ad9aa059157,770c808c-f9c4-44b7-b090-9457334c541d,b4bc1ea8-178a-46f1-ab3b-a3f13c9ec72e,d3a36d36-dc78-4686-b93c-92d3466cfc1f,3,3,Lumayan,2024-02-23 08:31:55
cad0e715-96b6-45ed-b368-835c2624dce7,7c04f963-7bfb-4d42-be12-e9dcdc4d3380,774631e2-d239-4893-b09f-b8804e397ae1,3882dadb-09c5-426c-9ec0-d932e47c054d,9f96e7b0-2d0f-4baa-afe1-b584ce52f793,5,4,Mantap jiwa,2023-01-20 13:03:25
97882c17-f64b-44ce-8b7a-4218e001ae25,544a26b7-2c94-4226-8ce8-2ae37ffb2bde,53689940-4ba0-48ab-8e5d-8e3e7adb6252,e8342022-ae9d-4bea-9b5a-e064b2149752,88ccd683-2ee7-4a91-a27c-6dc5e5c1d026,3,3,Lumayan,2024-04-27 13:12:17
1aa9bbb7-478b-41df-ba4f-535280403402,0f3e88f6-4e02-42b0-b5f5-4200b7a6d7d3,2e41c3d3-0bd1-4834-a343-a7bab6d18cd8,215bd9c2-65f2-4414-8ad3-ebc10408ab8a,90a85c65-3244-4e2f-bb31-b541a01cf6b9,3,4,Recommended!,2023-02-22 19:47:22
f7a6b29d-6101-470e-85be-4d6204cf58dd,db706fd1-e9cf-4079-9b69-d3d972126f0b,74bad106-1f6e-4bb0-978b-7805de175e22,d6e61b98-3bc7-4c2d-a471-8418021258e2,042fe5a5-798b-4344-9bdc-e3891004faac,5,5,,2023-03-11 13:12:20
b182778b-bb8d-4c9d-8318-d4be1e2b2195,51ffe827-1393-41ef-83b4-6898694a269c,350c102e-b678-4a68-97aa-29679ecce329,77cf537a-9c75-4e75-887e-5c17a428bfff,4fe6742d-b96b-40c4-bb5b-55f727294eb3,5,4,Lumayan,2024-09-04 14:14:34
f33a05b3-ad42-4e77-970d-68517897fdd8,40c9a992-3087-44ab-bb8f-741b374b5c78,51adf53c-b5b7-4858-97db-e613b2813784,49efdedb-d3f0-4a25-9afb-f544568becaf,cb2788bb-7cca-4a64-a7bb-8e6cf9ea82d6,4,4,Cepat sampai,2024-07-18 12:58:29
8886c252-76ed-419f-9cc8-227b01bfb9af,2429d62c-8058-4962-812d-b8ab3c745f0b,0698a2b9-8ee9-4339-85b5-1ca5ee9f8aa2,0726b6ec-bef0-4bd8-9b28-343217fa83f7,906c8f15-ac2a-423b-93a8-9ea39958e368,5,4,Lumayan,2023-03-28 13:33:21
f2cfcace-78b9-4ec0-8b61-362ce69fb207,29c4552d-112e-4c1b-81f2-4cf61cb28cb5,1a958954-95f0-4e06-ab7f-ce9ecfed6b8f,596044e8-454d-47b3-9408-e5ffa983e05a,e24684c4-99fb-48d4-bb4a-5b7bd6ec6876,5,4,,2024-08-01 21:06:28
bd61ac26-682a-466b-bba3-01ff5f63c1bd,d1822572-7a2d-448d-9ff9-2d185bda296c,5ce0c92d-676e-472c-86cd-135f4ca83308,1c832960-cbf5-443a-a8a5-a1c93281520e,2c398db0-17e1-4590-a2f0-bbc3e43a2b9a,4,5,Suka banget,2024-03-21 19:30:00
d28f3fff-692a-455c-8914-3452d8afb613,3f2ef39f-3b2f-41df-9c51-3666f0037ba1,eef6099e-dbc4-4d28-b95b-49d5fef7a85d,2f7a181c-c47f-4991-a73c-64d329d6ff06,365f90de-dfec-46f1-88cb-3d32217c811a,3,5,,2023-01-06 12:57:27
fff0c0a6-a9a9-41e7-90d0-e30ba53417d9,f23d01e6-75f0-4e75-8f42-48f48916e64d,3547ee3d-a112-41fd-addb-dbc77174ea3e,d3b059fa-ce12-40e0-9c23-b4e8506e1c05,65a98580-908c-40dc-996d-3d95806df3e4,5,4,,2023-02-07 14:49:22
ccb04081-3f7e-4ec3-b8c1-fcf3add1a472,c4ad860b-4961-4737-98f1-4c0f83fb2f14,334693b1-47e0-45a6-b13c-0bcc82e23f7b,333cf062-0300-4011-9f37-237f57283dfd,c6883d26-e64b-4ed8-a43e-c8b32ac58b76,4,5,Lumayan,2024-02-04 19:44:10
ebb8fd12-dab4-4095-b71c-974645043e46,2ab06897-7195-41c0-9761-af6b9b1fb5fa,474ab77e-b71e-450d-aeef-d8c9cc6b746d,7fa148e3-5b8b-46bc-b338-f9ec6dcde585,3e08a83b-1677-4ba3-b479-a6e9db50396b,4,4,Enak banget!,2024-08-27 19:24:02
77ac2803-52cf-4354-8f35-c823f7911625,f9368ead-b8dc-4df0-97e0-02d5c772ce07,28f1aba0-5018-4f07-90aa-b794ff1673e0,3bdc16a6-f9ef-4a34-a72f-ffd270e3e11f,0cd9feb9-36a2-46e3-91ec-29e581eeefd7,4,3,Lumayan,2024-02-20 14:17:52
bc7ce12e-b66a-4301-8a5f-b9902b53723b,4600f96f-ba89-40ac-915f-4bf06cf1e134,8ef54a99-7af9-47b7-8c38-3b3e231bf941,55bc4370-a4c0-442a-9a04-db56b282e302,18de5e54-73e7-4ff6-a6d6-b93c689e41de,5,4,Mantap jiwa,2024-02-18 13:28:43
305f71c5-328c-420a-8589-05cc2da64e72,14ab588f-02d2-4035-b2f6-82946e3d1f36,51bb59db-a019-40b7-bfed-cb7b3a4ac776,d5c5deac-90c9-46a6-ae5a-90da959b55c1,b98ebc80-6b84-477d-867c-86b430aa4bb5,4,5,,2023-11-12 19:40:09
9a20f9b1-6614-4275-ac1c-e952f1efee22,f539bca9-85c3-41de-830d-88941a6f5268,77062d15-184b-4061-96c5-9087e2ec3fdb,328c4247-e566-4d4e-bb2e-55c3764ffd6b,5df0d386-51f6-4dda-ab37-942be424d7fb,5,3,Suka banget,2023-06-23 13:30:49
79057de4-539c-46a1-a1c0-cdf4fc448be1,613c1645-d36d-4150-a071-4d296eed6e76,68330aa0-6714-4d9f-945f-b605990d632a,b7b1a600-4ebb-4d37-90fb-6cb58f0729a2,8b5b8738-e5a0-4f90-8545-d22e429e478b,5,3,Cepat sampai,2023-10-28 13:44:31
c7ca1247-298c-4fbe-ac4e-82a3ff417e74,aaf4416c-5440-46c9-815f-0ed6d96aac07,5a9fe448-66e7-45e7-8175-838269be3851,00d9a01a-89e8-43b2-9c7c-93879d5e7f4b,cb2788bb-7cca-4a64-a7bb-8e6cf9ea82d6,3,5,Suka banget,2024-06-15 10:19:56
c18c5568-5651-4e0c-9328-78cf9abf2410,cdd10535-687a-48bd-9af6-64911a0b4581,700a3a43-7ba4-4860-a46a-9f649289ff7f,94f13fcd-9450-4ff7-9082-d0cd669998d8,9f32c67b-34d3-4ca1-b6d5-6f9d5addbde8,5,3,Cepat sampai,2023-03-23 12:54:33
01cf03fb-482c-4256-8146-137169db7b1b,48072cc3-cad6-4b9b-9477-106be5ea1318,79c28221-b02f-4cb6-95a1-947453b6e7e2,c994e8ef-ef9e-4a40-a17b-7f4577b96e46,c7f8c50b-d49d-4884-888a-223c68a48dc1,3,3,Enak banget!,2023-06-28 19:26:45
707f4a08-835f-45c4-9bf0-3fca8ce154a3,23a3c4a6-67a3-46f3-97fa-f17c9f49b6da,e24a8fc7-962a-4031-a41e-2a883b35751d,6d6a0486-0c4f-4633-a88d-fa582ab6bc2f,bf2d4af6-b979-456c-8e1a-025372bcfd21,4,3,Lumayan,2024-11-29 14:00:31
e79be743-782e-4427-8417-8ecd1929d896,457c5e5d-2170-45a0-b779-a170b2927b6e,0633c766-1868-462a-b8d9-b9a431e6c005,d071cdcf-1352-4a38-8529-a7339ee21f3c,cb578f87-fb84-41c4-9f22-aa1e300661cc,5,4,Lumayan,2023-07-19 21:32:46
7c3bb740-2681-4111-b678-7c579596f780,7ac48f3a-43b7-4f8a-9631-0391f2dfd224,f8cc09fb-9abc-4f3b-8699-b2dd1f49108d,2f5afdb4-214d-480d-b546-0efdb05727c8,22f64eda-43a3-4a99-a96a-b565a102db4b,5,3,Cepat sampai,2023-09-12 14:02:53
78c1861e-c737-411c-8111-635f8b636362,1830571f-b1cf-48ee-928a-628c0e255951,5bffe666-e1ad-4956-a113-0bd7b6cb456e,c95c5ae6-a38c-46e9-a86c-3eb1fefe5605,6bd64a90-fc6d-441d-bc05-839f63d7178f,3,5,,2024-01-04 20:01:07
c1a151ff-637e-49d5-8d86-af5c65a03871,723b67b8-07a9-49d3-9db4-130cb2cbd505,4a3fea90-c815-4304-8491-e7ea2723af3d,4f975eb6-fce2-4ece-b62a-e6a53a7eb5da,b6ab5fdf-42f6-4785-b4aa-992c0f5bb309,5,5,Enak banget!,2024-05-31 12:39:51
e620bd07-c7d4-4612-bb6f-eb7ee2287373,25d1bc5f-d716-4df1-a4d3-4c2ab5ab0159,cb16ebe8-cb05-460c-be67-696017ac4d22,9a16c910-8b55-4f65-9bb1-5c3cd553f038,3dc8f542-34f4-47e0-a49a-1e169dcf7b62,5,5,Suka banget,2023-02-05 12:08:42
e94abc77-595d-480a-ae13-096651b55891,d16bbb16-ec51-4062-a2a2-bfaa74c7ec54,eb72a894-2576-452f-bcf9-d6ec0c9f2b24,bf85e15a-34e5-476a-80c5-1bfbf0ed7360,bfa7b795-5ba3-401b-b0e4-b6803596f2ae,5,4,Lumayan,2024-06-02 21:12:02
6446ae6f-57e2-4eb6-81f4-b4e578f9a74f,be568850-5c02-46aa-b104-28496b2acfff,586b862c-d45a-43ff-8640-09d06b6d2775,6cbad5b4-db97-4818-88cf-2c1732de0e12,c375edca-bfb6-4719-960a-c25676074cfc,3,4,Enak banget!,2024-09-23 19:56:29
3367f22c-01dc-4b85-b52f-ec3556b84df7,964b0f27-af10-44f6-b084-222008b674cc,23c4787e-c3d5-4564-87f6-718e0bb4cf44,eea06c89-d154-487a-b72e-33e423bc007c,8a4ed2de-315d-4138-944f-d2256d518020,5,4,Cepat sampai,2024-11-12 13:31:16
5678a4b7-ee71-409a-9eab-46c2e5e294f0,528dda3f-9008-4e88-aa54-0f03daec5a65,17d4dbff-edad-4b9f-ba63-d7610f9db92c,f794e9f4-6f24-4a7b-8215-b743b0bc3ea4,df8f1151-0f23-4d73-8a2a-541cff917b4e,4,4,Mantap jiwa,2023-09-06 20:23:57
9e4107d9-98d3-4b9b-b5fb-c2622d7ef815,c34a09c2-91a3-491c-8d81-1cf93bd0ef1b,045f745f-3f89-4f7c-9a67-df5acffc74c9,ba9dc1f5-dc22-4dce-baa4-74fc81688688,214d4c18-e2fa-489a-976f-2c89300e3b2a,4,5,Enak banget!,2024-06-22 13:31:32
c9b24990-241f-4c63-bad3-5fa552c2ca33,20707530-8100-4f6a-8000-d550f8885be8,99e016ad-1ba7-4714-ae94-39517279faea,b0cc67b1-2bcb-46ea-a180-5c3bd575ae0a,042fffbc-6391-4c3f-944a-b4b5353e42d1,4,4,Suka banget,2024-05-05 18:37:36
3fd4e51f-e5e5-4711-ab09-e0554fdbec10,ca123e68-52e8-4c13-bbb1-29deb3a445d1,45697392-a121-45e7-ad80-8dbaf8d7e046,66173801-c6c3-4173-9ba3-e4bc130b8aa5,6540a0b2-0677-4eb6-904a-1dd75bbe5670,3,4,,2023-03-10 18:09:17
f071f467-7579-4999-acc8-f48bb42690b8,35f011ae-61e3-4b12-939a-eed12b3560c6,7a0ad348-9e8f-48be-bf06-7bfbe9448f12,485c2ee6-6324-45bd-9d5e-383d4c109bd3,f45f92e2-e504-4986-ae23-4411f51cfa44,3,3,Mantap jiwa,2024-01-07 20:45:32
567becde-070a-451e-9168-7ca45506eabd,b9d469f8-4372-4e14-94ae-a0b9b700c4d1,9b5433ef-f183-4ab3-9000-526fdb811ddc,1f26978a-4452-4832-8ee9-388f6bb8facd,51274a79-d0a1-4713-8721-907259353088,3,4,Suka banget,2024-06-01 18:44:20
9530eb45-0e42-407b-a035-37163e1140f3,4997e908-4170-4126-9ddb-f660ec38656a,208ef32f-032d-4c7d-be51-8b27772d6786,7c000188-6536-4e0d-97af-4aeb828c0d0c,383f78c6-5dfa-4cc7-8c9b-d3efe644bd55,3,4,Recommended!,2023-04-02 20:22:13
dabcb4f0-3707-4782-b4a5-c1e22af3338d,96e71932-996f-4546-845a-0c99edd985d6,2a09bcf7-64a1-4bfa-9f4a-b2a42d9dc981,525c989f-f4d4-4477-b639-76ec04357922,19a15bb9-6a63-4c8b-95f5-eec14c4daf65,5,3,Recommended!,2023-09-30 21:25:34
4673bd23-b4d9-4090-9546-adc78a600db3,9f360da1-e336-4b21-8253-029d7289c986,0569728e-fbda-436e-a304-3a2c1109a3c0,4682c343-ba93-4b27-8825-05dab1c4cb4b,713159cc-0778-41f6-8390-e2e0cc1ffe99,4,5,Cepat sampai,2023-01-04 14:43:25
6a1bae83-d360-4eed-a7fd-5a64bd3a39cd,b831dbcf-b8dd-4da9-9e57-9c3439484b9c,b8d5485e-fd78-4d5b-b4cd-53e1d7f12a92,dcca3f68-cf9a-4275-af17-20f8f1009b7b,064c40a0-234f-4754-945a-d7b1df185808,3,4,Mantap jiwa,2023-02-09 13:03:28
22f50135-e7a9-45ed-88a6-e689bb1475fa,ea0b1a61-0538-4e28-b636-2044c35eaa37,89189986-4aeb-4df5-92b6-23be0d22ba42,7b354e86-f2a1-4dce-a9e1-0145bd0cbf84,3c129358-a364-4549-bb4c-92332d9ab2ca,5,3,Suka banget,2023-09-25 13:53:21
9621e441-833d-4742-8b7b-2376d3bde632,642ee8d0-5ea9-48f9-b77a-ef2d08eb26ee,fb2e2a80-758d-4112-a7ba-5f3320df4635,91d372f0-e555-4a4c-a51f-b5344645590b,b57381d6-22b0-417a-82d0-8e01c84fa301,3,3,Mantap jiwa,2023-07-07 20:57:07
c89610b1-760b-4f6e-abc7-e715a69fbf68,80859475-85bc-445b-a083-67e6d48402cb,72816100-3b1b-41e9-856f-3d880d6c49d6,05f21e89-ad17-4c21-9701-7f3b4518b373,57153f0c-25f2-4548-b9b6-2af142d08b17,5,5,Mantap jiwa,2024-12-09 20:26:37
506c6c45-32f3-4b95-bc20-5eac732161d9,c1aa9a25-317d-46ac-8a53-0c6dbcfe499f,8315cfcc-6bd2-4c95-97a4-56ed4e804020,d6215ffc-4c71-47a3-a58c-cf60d249b6fa,09429361-19f2-4fa7-aae9-00da640a8c6e,5,3,,2024-12-08 20:41:24
a89d4d99-1296-4f29-8b76-3ecf22e171cf,336d2b03-73ca-4ade-b637-441c882ba38a,86679f17-a243-4662-a954-ed013c133895,e837bc57-6784-4d6e-82c3-75573aa5b4c0,26a79746-5993-4839-842a-c938d8254dac,3,5,Lumayan,2023-03-01 21:11:57
599e96e7-1b89-4b69-8ddb-7920f2b96180,7fb53963-c98d-496c-a014-fc4bee628059,4f9faa0a-e223-4e98-a741-eea5c0c4c666,83835dbc-e60e-46dc-afb5-46866c34b562,3dc3ec5d-7222-4f3a-ab80-1d963480ffe3,3,5,Suka banget,2024-02-19 14:38:18
79838869-c261-4c88-b227-26fe0ac70cb8,760fd6dd-3596-408c-97e9-a9fd58b91fd0,7b988457-53a6-420f-b9ad-7c61b6a8402f,7b354e86-f2a1-4dce-a9e1-0145bd0cbf84,1559aa61-2bcc-4503-b860-4372da99574a,5,3,Enak banget!,2023-12-28 18:38:51
25912b03-9818-44a0-9780-bdfc09337ddc,77258c28-8c0d-4ef4-8c31-00488ee24a10,c9a3944a-8326-4e40-b0a5-6c850837646d,ef6e6aad-e72d-4a51-9990-791bda053f78,c54eefe6-0465-4078-9775-8f42e569f17e,4,3,Mantap jiwa,2023-08-25 20:22:42
dee5d2f8-91d6-446f-bae9-ba7b2fb236d8,301f54fb-9949-498d-9d86-715df016e4ef,e598bc39-dc1c-42e2-b155-e14913a887bf,8c36c683-cdc2-4bf2-a0f9-5885a5247817,a01e3e72-fd14-4c26-a7b9-26a84151af93,3,4,Lumayan,2024-05-07 21:42:18
718855d9-d1a2-4835-a661-402292b88591,fb9dea1e-a0e2-4335-9659-87301ded9812,328f4f1c-4684-47d4-be90-16e2fa5c3520,40f64e07-4e95-4ffd-997e-62dac35f6375,5aa156c7-27f9-45a2-b7fb-011826decbc4,4,4,Cepat sampai,2024-11-28 21:05:20
a807ca10-5ef2-4e83-a19c-fd3b87c22bd8,b00918d7-be7f-436c-96c7-1426ec2716e8,52b589a1-f3bc-4ca2-a73f-e902e197c422,6ad9c9c7-20f8-4657-afd9-9f6447222eea,be64e4e2-8da2-4c01-a5ad-f2872c3b71bd,3,4,Enak banget!,2023-08-06 13:49:51
710a33b4-da83-4ee4-9e31-f3fc6950a315,4ef44f74-5153-448b-8246-de1ddcf42c96,05c942ec-a212-40d3-ad50-d807f2de67b7,6958979a-8e9f-4073-9229-f048f5a1ec0d,6bd64a90-fc6d-441d-bc05-839f63d7178f,5,4,Lumayan,2023-07-07 21:02:00
8f8cf3b5-8ca3-4899-8cba-2c7216c94eea,4bc1301a-ea03-4ea5-852d-531c91bd5afb,cec1328a-35b4-460a-981b-f9214fd36591,d16ee98f-d155-46fc-a4ae-a1d544eb4493,6410ae9a-3332-4342-9984-cdee1385bf96,3,5,Recommended!,2023-10-04 13:49:03
0e6918a0-726f-4e47-9fce-c4610da15fe1,9d7443f8-c95a-4a41-8611-55405925659f,7da64fdb-9f5e-4d30-af5e-69bb714b25af,b2affcf0-929f-4e2e-a5e9-9e94ad874686,c01273cf-09da-49be-85bd-f0f2c10a7af6,4,4,Enak banget!,2024-11-13 13:28:27
4c4f8c49-f6a7-48fd-8f87-6c82ef4f42db,29eabfe8-53f2-4403-b212-b8a161a899f5,3f155af4-e9f7-4b9a-99b2-e74951fe0ca6,2f8d2537-884b-4bbb-8cc0-59ea2433c167,8b0a09c0-0165-429f-8e93-3a5149c6be25,5,4,Enak banget!,2024-08-09 20:48:32
968e60db-4a2d-4f39-891c-d595cc5908b6,75b31da2-7c9b-4307-89d1-6b58689f6c92,1de3b19a-98bb-4ede-a33d-fb7a5f303a07,f89a277e-fef2-4b30-a0e3-4323eba37a12,a602d725-129a-4ab4-af0e-21bf291c9135,5,4,Cepat sampai,2023-02-09 20:21:48
dacdd5b2-2dfa-4e8e-8851-d86a977fec42,f87b4ece-3a30-4f0d-b055-1288547c538a,730e04cf-cbae-4329-8430-2081ca27133b,6ad9c9c7-20f8-4657-afd9-9f6447222eea,a6ddeb98-7907-40c7-8344-edf81f9ef525,4,4,Recommended!,2024-01-25 20:44:21
