merchant_id,merchant_name,category,address,area,city,lat,lon,phone,rating,is_open,joined_at,updated_at,is_active
bc183f78-a7dc-463c-9ec2-9ddf7245f84c,Corndog Mozarella,Minuman & Jus,Jl. Raya No.136,Jakarta Barat,jakarta,-6.177142,106.786734,083017634247,4.9,1,2020-05-04 10:46:18,2024-11-26 15:05:15,1
9db16bdd-6654-46ee-b79b-fa67f9761f5a,"Cotta Coffee, Jatiwaringin",Padang,Jl. Raya No.61,Jakarta Selatan,jakarta,-6.273148,106.795437,086126090908,4.9,1,2022-06-03 23:02:19,2024-04-05 14:53:36,1
fae42254-c0b0-42a7-9f08-14cfd38699a9,Crackling,Sushi & Japanese,Jl. Raya No.169,Jakarta Utara,jakarta,-6.116219,106.881938,088485863473,4.3,1,2021-02-09 02:02:59,2024-03-20 07:50:01,1
a9180925-a428-4306-8456-e6bae7d6bb64,"Dapur Aliqa, Gembong",Sarapan,Jl. Raya No.166,Jakarta Barat,jakarta,-6.168066,106.771663,084871367643,4.0,1,2020-04-22 16:36:12,2024-01-04 14:49:34,1
62caec61-45cd-4c68-83a6-1db1368f2bcf,"Dapur Cokelat, Cibubur",Seafood,Jl. Raya No.19,Jakarta Timur,jakarta,-6.187884,106.931929,087838609087,4.3,1,2020-07-24 18:20:19,2024-12-28 10:36:28,1
780847fd-7c7a-4bb5-a5d7-91d2919aa8c9,"Dapur Cokelat, Ciputat",Pizza,Jl. Raya No.73,Jakarta Barat,jakarta,-6.135957,106.810342,083068812137,4.8,1,2022-12-28 21:52:10,2024-04-27 11:39:50,1
3882dadb-09c5-426c-9ec0-d932e47c054d,"Dapur Cokelat, Ciracas",Minuman & Jus,Jl. Raya No.3,Jakarta Utara,jakarta,-6.100646,106.90071,089584437458,3.9,1,2022-10-27 12:55:26,2024-02-10 05:29:46,1
cef6994d-b1fe-4d5a-bff0-deb856294e10,"Dapur Cokelat, Depok",Vegetarian,Jl. Raya No.142,Jakarta Selatan,jakarta,-6.253553,106.861177,082946553958,3.9,1,2020-11-23 04:50:33,2024-10-05 16:37:49,1
2d171cea-65b6-4e4b-a83b-633336b9069c,"Dear Butter, Pakubuwono",Burger & Sandwich,Jl. Raya No.130,Jakarta Barat,jakarta,-6.16982,106.790739,087243704923,4.9,1,2020-03-19 21:55:12,2024-02-05 20:17:02,1
ddcb57b3-196b-465a-866f-78805d6e8f04,"Dough Lab, Senopati",Pizza,Jl. Raya No.198,Jakarta Timur,jakarta,-6.167065,106.87485,082695511909,5.0,1,2020-09-08 00:12:45,2024-10-14 20:46:22,1
8cf8998e-ed38-43cb-b138-3e3ead41987e,"DuriAnd, Bogor",Ayam & Bebek,Jl. Raya No.29,Jakarta Timur,jakarta,-6.194832,106.917046,081930005727,4.3,1,2021-07-27 13:22:10,2024-08-14 05:22:57,1
36007dec-e6ff-4123-ac72-efef618f2ed8,"Emados Shawarma, Condet",Burger & Sandwich,Jl. Raya No.94,Jakarta Utara,jakarta,-6.134076,106.832745,081558024342,3.8,1,2021-01-22 15:08:34,2024-09-16 00:16:11,1
9336c9c7-03c4-4b31-a5ad-09eb624f6b15,"Emados Shawarma, Depok",Padang,Jl. Raya No.105,Jakarta Pusat,jakarta,-6.162621,106.847994,088930743797,4.9,1,2021-01-02 18:12:26,2024-12-01 18:42:33,1
7055e384-6c5a-40bf-bc76-0d1a39d631b3,"Faasos, Bintaro",Bakso & Soto,Jl. Raya No.106,Jakarta Selatan,jakarta,-6.182379,106.854862,081334073380,4.6,1,2021-05-31 00:46:18,2024-10-30 20:22:14,1
b5c590d1-f528-461d-a948-3480097115ab,"Faasos, Blok M",Western,Jl. Raya No.64,Jakarta Timur,jakarta,-6.169776,106.965047,084431367172,4.7,1,2020-06-16 22:05:49,2024-05-28 13:32:50,1
6b7c1b9f-b42b-468a-999f-10744d04a5bc,"FamilyMart, Sequis Tower",Padang,Jl. Raya No.118,Jakarta Pusat,jakarta,-6.144949,106.831122,085450962024,4.7,1,2020-12-19 13:22:29,2024-03-27 13:47:53,1
227e59fe-1c0f-4ab7-a7cf-0c76ffabb0db,"farm.girl, SCBD",Burger & Sandwich,Jl. Raya No.18,Jakarta Pusat,jakarta,-6.151899,106.839923,084557130035,4.5,1,2021-09-12 21:05:24,2024-09-20 21:34:04,1
34e837b6-abfb-4a5b-b95c-252b9409f3fd,"FlapnJac, Setiabudi Barat",Bakso & Soto,Jl. Raya No.67,Jakarta Utara,jakarta,-6.126754,106.82276,083287925434,4.9,1,2021-02-16 09:18:12,2024-01-15 20:34:58,1
2037376c-69f5-432c-9db1-3a433ba3f98b,"Fore Coffee, Jatiwaringin",Western,Jl. Raya No.81,Jakarta Pusat,jakarta,-6.15412,106.837284,086591363974,5.0,1,2020-06-28 15:35:14,2024-05-29 14:16:53,1
f2997714-5881-41be-9c53-6e6ec89c8ff7,Gelato House Cafe,Sushi & Japanese,Jl. Raya No.1,Jakarta Utara,jakarta,-6.132397,106.824439,087682269803,4.5,1,2022-11-07 18:50:34,2024-03-17 12:30:01,1
dab5a175-a1ac-4059-8241-53f1feb3bd48,"Genkaya, Pabuaran",Bakso & Soto,Jl. Raya No.85,Jakarta Barat,jakarta,-6.158435,106.81591,088952133044,4.5,1,2020-07-12 14:22:06,2024-10-06 12:35:45,1
be21c0a2-cac2-4c24-94f0-50966bb3e1fb,"Geprek Bensu, Karawang",Pizza,Jl. Raya No.104,Jakarta Barat,jakarta,-6.154644,106.793351,089949682169,4.3,1,2020-10-25 00:19:01,2024-06-12 06:50:37,1
d01c66b3-629e-45fd-a39a-2670676f76a7,Gianni's Pizzeria,Dessert & Snack,Jl. Raya No.146,Jakarta Timur,jakarta,-6.182268,106.969309,084864502486,4.3,1,2020-01-01 15:08:04,2024-04-28 00:19:11,1
6ad9c9c7-20f8-4657-afd9-9f6447222eea,"Golden Lamian, Jatiwaringin",Dessert & Snack,Jl. Raya No.168,Jakarta Barat,jakarta,-6.169491,106.802861,085172409658,4.2,1,2022-11-15 13:12:32,2024-03-23 23:50:29,1
295385a8-765e-47f6-a618-93b5ece4601e,"GoSteak, Tj Priok",Western,Jl. Raya No.189,Jakarta Utara,jakarta,-6.121073,106.910118,083198429450,3.6,1,2022-03-11 17:26:37,2024-09-14 19:33:58,1
485c2ee6-6324-45bd-9d5e-383d4c109bd3,"Greenly, Senopati",Western,Jl. Raya No.61,Jakarta Utara,jakarta,-6.126592,106.901842,089651663795,3.8,1,2020-11-05 08:06:07,2024-02-27 05:26:18,1
b1cf8bfc-865b-4bd0-a1cf-cdb1e3f3af87,Groen Kopi,Dessert & Snack,Jl. Raya No.197,Jakarta Pusat,jakarta,-6.173383,106.869197,081971124923,4.1,1,2022-09-05 07:21:18,2024-08-11 13:38:30,1
699d46bd-2c33-4619-8772-c25c73eb2ca2,"GUREE, Senopati",Sushi & Japanese,Jl. Raya No.63,Jakarta Selatan,jakarta,-6.208165,106.820718,082898054615,4.5,1,2020-06-14 13:51:44,2024-10-29 07:24:14,1
bd323d08-320e-4423-84ed-8204dd3ea88d,Hatchi,Vegetarian,Jl. Raya No.133,Jakarta Timur,jakarta,-6.228116,106.958452,086916740197,4.3,1,2020-07-07 12:34:35,2024-06-26 06:31:57,1
0d8cedcc-8f0f-4265-8945-4fcb7b5ba937,have a treat,Minuman & Jus,Jl. Raya No.153,Jakarta Selatan,jakarta,-6.199858,106.843406,085069401199,4.4,1,2022-02-23 03:29:38,2024-06-14 17:30:43,1
1cc4fac3-8b1a-4834-958f-2339effaf679,"Hedon Cafe, Sukatani",Padang,Jl. Raya No.122,Jakarta Utara,jakarta,-6.122163,106.835916,086744788100,4.6,1,2022-09-17 13:44:29,2024-04-17 16:43:44,1
d071cdcf-1352-4a38-8529-a7339ee21f3c,"Hey Kafe, Cipondoh",Korean Food,Jl. Raya No.20,Jakarta Utara,jakarta,-6.120616,106.843925,084641473195,3.9,1,2021-05-11 15:38:11,2024-12-12 19:36:48,1
81b6dc15-3f2e-441e-98f5-7684a18d9f0a,"Hey Kafe, Jatiwaringin",Sushi & Japanese,Jl. Raya No.178,Jakarta Utara,jakarta,-6.136777,106.835083,082938716269,3.6,1,2021-09-25 04:24:21,2024-05-08 12:02:17,1
7d96f57a-a3d5-439e-a458-2016f9e58145,"Hoghock, Greenlake City",Padang,Jl. Raya No.108,Jakarta Utara,jakarta,-6.121363,106.826227,085988393811,4.9,1,2020-01-31 08:12:14,2024-11-28 17:19:16,1
fcf91d68-a478-436e-867f-f1f908ba0686,"HokBen, Bogor Yasmin",Pizza,Jl. Raya No.77,Jakarta Utara,jakarta,-6.124785,106.82059,085966240084,4.3,1,2022-04-28 09:17:17,2024-11-06 15:18:42,1
c2aff170-9998-4dc3-a734-8f8471dcf198,"HokBen, Kitchen Otista",Burger & Sandwich,Jl. Raya No.112,Jakarta Utara,jakarta,-6.104088,106.868823,087213895645,4.1,1,2022-11-05 01:24:57,2024-09-20 18:03:40,1
80a55be3-7cc6-412d-8888-ac41d7e2950f,"Holland Bakery, Ciomas",Bakso & Soto,Jl. Raya No.33,Jakarta Timur,jakarta,-6.177582,106.962456,088981688860,3.5,1,2021-09-04 02:08:23,2024-08-17 20:50:25,1
885fde6f-ffc8-45c7-ad7b-25e5e872a4d2,"Holywings Backyard, Kemang",Sushi & Japanese,Jl. Raya No.35,Jakarta Utara,jakarta,-6.11348,106.828395,086934391257,3.6,1,2021-08-11 22:00:59,2024-05-07 03:08:52,1
741bcac4-2469-492e-887e-6c06c17a14fb,ITAEWON CLASS,Bakso & Soto,Jl. Raya No.98,Jakarta Selatan,jakarta,-6.23453,106.817,084566581473,3.9,1,2020-05-07 05:41:08,2024-07-01 15:34:38,1
d3b059fa-ce12-40e0-9c23-b4e8506e1c05,JACK DONUT,Pizza,Jl. Raya No.58,Jakarta Pusat,jakarta,-6.148784,106.822604,089319209801,4.7,1,2022-10-09 11:10:29,2024-01-16 15:13:58,1
fe1a6ab8-6e5f-4442-89c1-e2f22bd9effd,Jakarta Cheese Factory,Ayam & Bebek,Jl. Raya No.160,Jakarta Pusat,jakarta,-6.141764,106.829968,082942016960,3.7,1,2022-11-05 23:14:05,2024-02-14 10:11:12,1
ab8130c2-a738-47f7-80d1-59c251fb6f14,Kaka Udon,Burger & Sandwich,Jl. Raya No.197,Jakarta Utara,jakarta,-6.10209,106.866503,085732520277,4.4,1,2020-06-26 22:05:41,2024-10-29 01:32:44,1
d9fcd8fe-1e5b-44af-87cc-4d261b1537d3,"KAMPUNG TELAGA,  Ciracas",Ayam & Bebek,Jl. Raya No.80,Jakarta Selatan,jakarta,-6.183528,106.798648,088360372847,4.1,1,2020-11-04 02:16:12,2024-01-30 12:20:18,1
fab84ad8-28f6-47a4-a828-d4229a3f27ce,"Kancha, Duri Kosambi",Seafood,Jl. Raya No.179,Jakarta Utara,jakarta,-6.112375,106.882724,084890585882,4.7,1,2022-05-29 03:29:41,2024-10-30 22:41:24,1
864f27c1-335e-4db6-8cf4-650e3a5ecfd0,"Kebab Asap, Sunter",Pizza,Jl. Raya No.18,Jakarta Pusat,jakarta,-6.162848,106.841419,087496911784,4.0,1,2021-10-14 12:55:29,2024-11-15 08:40:46,1
52a52657-a120-4307-bc3f-9d7cd339a8b4,"Kebab Bosman, Ciputat",Sarapan,Jl. Raya No.118,Jakarta Timur,jakarta,-6.239446,106.975687,082968450095,3.8,1,2022-03-21 12:07:42,2024-09-09 14:42:09,1
c2c0856a-ed9b-48f7-978d-141e2604ace3,"Kebab Bosman, Gandul",Western,Jl. Raya No.124,Jakarta Barat,jakarta,-6.149204,106.813569,086968461818,4.7,1,2022-07-09 09:03:17,2024-04-14 05:37:39,1
ad5218f9-928a-47f3-a0c2-468a86793dfb,Kebab Lumer,Seafood,Jl. Raya No.72,Jakarta Barat,jakarta,-6.137414,106.806458,086742730796,4.6,1,2022-06-04 05:32:04,2024-08-25 00:42:13,1
4f975eb6-fce2-4ece-b62a-e6a53a7eb5da,"Kebab Ngidam, Meruya",Pizza,Jl. Raya No.47,Jakarta Timur,jakarta,-6.21636,106.924374,087238470244,4.0,1,2021-02-05 08:04:33,2024-05-12 04:11:16,1
6058cf43-6b5e-48d1-9b3c-e9c125e413f5,"Kebon Samping, Cibinong",Burger & Sandwich,Jl. Raya No.143,Jakarta Barat,jakarta,-6.135984,106.796095,081179340535,4.9,1,2020-05-12 23:52:57,2024-04-03 17:36:05,1
bbb5c776-efed-41a2-ac4c-693ef2027c06,"Kebuli Jordan, Permata",Vegetarian,Jl. Raya No.122,Jakarta Timur,jakarta,-6.201142,106.953398,089275876924,4.2,1,2020-01-27 18:52:31,2024-02-06 03:19:12,1
3e26e23d-01fa-401a-8e30-1eb67b3a2951,Kedai Coger Senayan,Burger & Sandwich,Jl. Raya No.170,Jakarta Barat,jakarta,-6.16892,106.795343,088459529086,4.2,1,2022-04-04 18:12:15,2024-05-13 12:03:04,1
0117579e-dd0b-4f17-94a5-4f08143d32b4,Kedai Santai,Pizza,Jl. Raya No.180,Jakarta Timur,jakarta,-6.150337,106.930543,086846361787,4.0,1,2020-12-24 03:04:52,2024-02-16 20:35:39,1
f1589684-c72c-497d-aa10-0975b8eb23dc,"Keikpop, Ciledug",Western,Jl. Raya No.177,Jakarta Selatan,jakarta,-6.248445,106.84943,083335708194,3.8,1,2022-01-22 04:13:54,2024-04-17 09:09:47,1
d6e61b98-3bc7-4c2d-a471-8418021258e2,"Keikpop, Ciputat",Burger & Sandwich,Jl. Raya No.26,Jakarta Utara,jakarta,-6.100936,106.872464,083449761527,3.8,1,2020-10-05 18:03:56,2024-04-27 09:20:17,1
2c2e2b58-6035-4f8b-94c8-901dc53b6b00,"Keikpop, Harapan Indah",Ayam & Bebek,Jl. Raya No.14,Jakarta Pusat,jakarta,-6.150219,106.826329,088049209916,4.5,1,2020-07-15 04:02:26,2024-09-04 17:22:33,1
ab9ff587-dc0a-4594-936f-dfe735b4ac40,"Keikpop, Kebon Jeruk",Burger & Sandwich,Jl. Raya No.121,Jakarta Timur,jakarta,-6.239741,106.871349,087169118721,4.0,1,2020-03-20 19:27:46,2024-04-08 01:16:08,1
a45d6946-2fe9-4088-a365-a9bb4bcd528a,"Keikpop, Mangga Besar",Korean Food,Jl. Raya No.19,Jakarta Timur,jakarta,-6.238591,106.877188,088394482772,4.5,1,2020-08-23 16:47:34,2024-02-27 22:37:20,1
6dfa55f4-0d16-4690-8ccc-5068b3919575,"Keikpop, Pajajaran Bogor",Mie & Pasta,Jl. Raya No.31,Jakarta Utara,jakarta,-6.102035,106.828518,088165857931,4.4,1,2022-08-18 16:18:26,2024-03-28 15:33:23,1
25b18672-d704-40f0-806f-38258e0d5e8a,"Keikpop, Radio Dalam",Burger & Sandwich,Jl. Raya No.151,Jakarta Utara,jakarta,-6.124785,106.91085,086450987442,4.4,1,2020-04-03 13:32:54,2024-08-24 18:10:18,1
f4c6ae17-bcde-43cd-a027-fbf88ad85555,Kembang Bawang PIK,Mie & Pasta,Jl. Raya No.68,Jakarta Pusat,jakarta,-6.141834,106.830389,089420896797,3.7,1,2020-09-27 00:14:19,2024-08-02 08:56:26,1
a056e99a-d31a-4a64-88ba-58ffa51cf864,Kemek Nyok,Vegetarian,Jl. Raya No.153,Jakarta Pusat,jakarta,-6.169521,106.840426,087049092160,3.5,1,2021-03-23 13:19:43,2024-10-01 13:18:21,1
c64b94c4-6a13-4409-becc-814a89d43725,"Kenduricoffee, Patal Senayan",Sarapan,Jl. Raya No.60,Jakarta Barat,jakarta,-6.144851,106.776323,084393893865,4.4,1,2020-11-03 07:14:05,2024-06-14 02:34:56,1
1c832960-cbf5-443a-a8a5-a1c93281520e,"KFC, Bintaro 9",Bakso & Soto,Jl. Raya No.69,Jakarta Pusat,jakarta,-6.15594,106.852382,082819584466,3.6,1,2021-04-22 20:35:58,2024-08-19 02:12:44,1
0b8ed000-1274-47e6-9f97-0d2ce79c3613,"KFC, Ciputat Gaplek",Korean Food,Jl. Raya No.177,Jakarta Utara,jakarta,-6.103152,106.863915,084864023778,4.9,1,2022-02-16 10:57:18,2024-07-28 16:59:34,1
c5e8db72-beb3-4768-9dc2-29918bad8cd0,"KFC, Kemang Timur",Bakso & Soto,Jl. Raya No.111,Jakarta Timur,jakarta,-6.206224,106.935784,085191029073,3.9,1,2020-05-21 20:54:47,2024-03-29 21:43:48,1
1791f75e-ced5-4f67-a27d-6a96fd2c7a05,"KFC, Lokasari Plaza",Western,Jl. Raya No.173,Jakarta Utara,jakarta,-6.116515,106.822075,084487342561,3.6,1,2020-09-29 03:35:01,2024-07-01 17:23:07,1
900cbad3-ac93-481a-8608-d5cc049f39d9,"KFC, Tugu Puncak",Nasi & Lauk,Jl. Raya No.150,Jakarta Utara,jakarta,-6.11394,106.911607,086595199362,4.7,1,2020-05-21 17:45:48,2024-07-01 12:48:51,1
2d51f0ed-0073-45f7-85af-eb852089abba,Khasanah Sari Citayam,Seafood,Jl. Raya No.42,Jakarta Barat,jakarta,-6.159583,106.765685,085265250068,4.5,1,2021-03-23 17:32:17,2024-09-14 07:43:34,1
0449f31b-d75f-4e3e-a5d0-e89b57450f66,"Kibo Cheese, Cibubur",Korean Food,Jl. Raya No.23,Jakarta Timur,jakarta,-6.168643,106.930511,085043876400,4.0,1,2021-09-19 20:44:17,2024-12-01 21:33:03,1
0d820802-0237-4d49-9e54-1b1f21dbace4,"Kims Topokki, Bintara",Padang,Jl. Raya No.139,Jakarta Utara,jakarta,-6.107003,106.820115,086965465150,3.6,1,2022-03-16 08:49:17,2024-05-20 12:01:40,1
c9d24e73-3a1a-4d5e-9726-4918f921bf4f,"Klenger Burger, Benhil",Western,Jl. Raya No.14,Jakarta Utara,jakarta,-6.109742,106.882541,083645843681,4.3,1,2021-03-23 10:30:17,2024-06-19 03:32:16,1
d820d903-47c4-4642-8bb0-6fb5adaab6ee,"Kopi Chuseyo, Sukasari",Dessert & Snack,Jl. Raya No.62,Jakarta Timur,jakarta,-6.237857,106.977046,083051708177,4.3,1,2022-05-07 21:25:29,2024-06-07 10:44:55,1
2cbd05d2-11f2-4f18-b18b-60bec6053b3a,"Kopi Dari Hati, Jatibening",Seafood,Jl. Raya No.119,Jakarta Pusat,jakarta,-6.167135,106.86207,082596934122,4.7,1,2022-02-13 04:47:07,2024-12-28 04:57:23,1
7c9e39f7-239d-4b01-a942-b6f876dd6199,Kopi Kebun Bintaro,Padang,Jl. Raya No.124,Jakarta Barat,jakarta,-6.154556,106.761874,087042713008,4.2,1,2020-08-12 16:38:36,2024-05-28 23:16:50,1
9fa6681a-b0dc-4986-8d98-8348dc23fed0,Kopi Nako Ciracas,Bakso & Soto,Jl. Raya No.35,Jakarta Selatan,jakarta,-6.187813,106.830659,081847077298,4.7,1,2021-10-06 14:10:29,2024-05-11 23:52:00,1
32322d9f-df9f-4eab-9e8a-4ed8b5c1c589,KOPINYA KIMBOO,Vegetarian,Jl. Raya No.77,Jakarta Utara,jakarta,-6.129313,106.820257,088587835998,5.0,1,2022-01-30 15:06:54,2024-12-02 00:48:47,1
80e3e01a-626d-4940-9855-60ee7512e04a,"Koteshu, Sukahati",Pizza,Jl. Raya No.142,Jakarta Selatan,jakarta,-6.235345,106.828747,087960628276,4.2,1,2021-05-14 20:43:44,2024-12-03 17:16:30,1
ea3fed95-a5c1-4d96-a0d4-ddeef698688a,"Lawless Burgerbar, PIK",Sushi & Japanese,Jl. Raya No.60,Jakarta Selatan,jakarta,-6.181923,106.809104,086215858241,4.0,1,2022-01-04 17:49:57,2024-09-30 21:12:00,1
075314ea-a341-4719-a912-62df58ac5016,"Lawless, Capsule Cibubur",Padang,Jl. Raya No.167,Jakarta Timur,jakarta,-6.211392,106.943006,082976481885,4.9,1,2020-07-15 02:48:07,2024-07-14 01:41:34,1
575c26e2-f7a1-4f60-a552-5794581653ad,"Lawson, Akses UI",Padang,Jl. Raya No.113,Jakarta Utara,jakarta,-6.12672,106.830036,082280591959,4.9,1,2020-01-24 20:11:59,2024-10-07 13:39:52,1
20f256a2-c8d9-4825-b377-21ff63ac0b88,"Lawson, Cempaka Mas",Nasi & Lauk,Jl. Raya No.20,Jakarta Selatan,jakarta,-6.239002,106.842383,087045570755,4.0,1,2022-12-12 01:53:57,2024-06-03 08:48:47,1
0817bd66-5410-4b4f-9241-63d3167642d1,"Lawson, Cipete Raya",Padang,Jl. Raya No.137,Jakarta Pusat,jakarta,-6.145188,106.862617,085852501540,4.4,1,2022-01-28 00:00:02,2024-12-04 19:11:56,1
